ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,WGS84_LAT,WGS84_LON
PU-3652,新北市,中和區,華新街,-0.042600993,,4,7,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),3.833333333,-0.195986181,-0.091723395,1,301113,2763550,,-0.562246662,0.042074319,0.204226655,24.97902769,121.50628
PU-3653,桃園市,桃園區,同德二街,-0.806675996,,12,28,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.166666667,0.365337668,0.360903933,1,280335,2766967,,0.238901515,-0.857163576,0.83622949,25.01043498,121.3005496
PU-3654,新北市,新莊區,中正路,-0.521157279,,6,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.75,0.554360745,0.516929053,1,291830,2768104,,0.416840146,-0.246296087,0.244794405,25.0204262,121.4144708
PU-3655,台北市,中山區,伊通街,0.674656631,,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),55.41666667,-0.830276385,-0.819325686,0,304026,2771871,,-0.183455204,-1.642077109,-0.438451903,25.05404847,121.5354583
PU-3656,桃園市,龍潭區,中豐路,-0.573334143,其他,12,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.25,-0.504513209,0.558638739,1,271084,2752749,,-0.807513423,-0.280422763,0.148712893,24.88222636,121.2086778
PU-3657,台北市,大安區,雲和街,-0.179568263,,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),44.16666667,-1.131908954,-0.819325686,0,303476,2768535,,-1.046839468,0.606870796,-0.438451903,25.02395079,121.529878
PU-3658,桃園市,中壢區,長春路,-0.686339951,,6,10,集合住宅,鋼筋混凝土造,華廈(10層含以下有電梯),23.25,-0.378114799,0.155445112,1,274725,2763181,,-0.400715726,0.122272007,-0.438451903,24.97635575,121.2449002
PU-3659,台北市,信義區,莊敬路,-0.359147038,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),39,-0.620569932,-0.819325686,0,307123,2768972,,-0.580068814,0.869646197,-0.438451903,25.02776279,121.5660318
PU-3660,基隆市,信義區,深溪路,0.677492592,,7,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.75,0.207339655,1.616828908,1,328977,2780510,,0.871729365,-0.783791224,-0.438451903,25.13093908,121.7832317
PU-3661,新竹縣,竹北市,六家五路二段,0.510795806,,5,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),10.58333333,0.706038837,0.659050945,1,253714,2743791,,0.494918146,-0.544904497,0.849040358,24.80148974,121.0367353
PU-3662,新北市,樹林區,大義路,-0.458333548,,3,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.5,0.749703742,0.731656693,1,288251,2759882,,0.609206233,0.035248984,-0.438451903,24.94629093,121.3787816
PU-3663,台北市,松山區,新東街,0.783720936,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),49.58333333,-0.369496726,-0.819325686,0,307312,2772446,,0.218816232,0.456713425,-0.438451903,25.05911852,121.568049
PU-3664,台北市,信義區,永吉路,-0.531059107,,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.16666667,-0.005239489,0.697671024,1,307436,2770961,,-0.132534769,0.117153005,-0.438451903,25.04570742,121.569216
PU-3665,台中市,西區,公益路,-0.429613442,,4,14,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.83333333,0.608367338,-0.221486861,1,214850,2671723,,0.547535929,-0.24288342,-0.438451903,24.15039939,120.6541152
PU-3666,台中市,西屯區,逢甲路,-0.287983661,,9,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.41666667,0.263644401,0.45204732,1,213562,2674609,,0.385722102,0.025010982,-0.438451903,24.17642844,120.6413684
PU-3667,台北市,松山區,健康路,0.692489534,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.08333333,2.422184524,2.838768213,2,307119,2771906,,2.431592022,0.770678838,0.735877688,25.05425077,121.5661137
PU-3668,桃園市,中壢區,高鐵站前東路一段,-0.13164534,,11,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.333333333,0.414747955,0.631244488,1,272058,2767180,,0.061528666,-0.24288342,0.385713956,25.01250113,121.2185476
PU-3669,宜蘭縣,五結鄉,清水路,0.498995327,,8,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.41666667,1.56095172,0.484488187,2,328006,2731691,,1.211481822,2.134039518,-0.438451903,24.69026798,121.7708592
PU-3670,新北市,三重區,河邊北街,-0.910861487,,11,27,其他,其他,住宅大樓(11層含以上有電梯),0.583333333,-0.368922188,0.600348424,1,300877,2773050,,-0.718968445,-0.63704652,0.571471546,25.06480167,121.5042927
PU-3671,新北市,淡水區,新民街,-0.207831732,,2,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.83333333,0.352123288,0.855240947,1,294208,2785733,,0.323203124,0.919129876,-0.16515338,25.17951319,121.4385998
PU-3672,高雄市,左營區,崇德路,-0.357224353,,21,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.916666667,1.620703696,1.66626261,1,178451,2508651,,1.009780321,1.727932082,-0.141666788,22.67669538,120.303704
PU-3673,新北市,板橋區,金門街,-0.136331885,,12,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.66666667,0.27053886,0.343911098,1,293758,2765103,,0.046252536,0.321913057,0.451903442,24.99327835,121.4334788
PU-3674,高雄市,前金區,大同二路,-0.567325752,,12,12,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.66666667,1.948190486,-0.819325686,0,177594,2503193,,1.925216585,-1.172835323,-0.438451903,22.62737073,120.2956159
PU-3675,新北市,鶯歌區,中正三路,-0.244555014,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.91666667,-0.206327869,-0.819325686,0,284341,2759225,,0.089252014,0.159811349,-0.438451903,24.94045275,121.340047
PU-3676,台北市,中正區,汀州路一段,1.092696409,,3,4,集合住宅,鋼筋混凝土造,公寓(5樓含以下無電梯),46.83333333,-0.41028894,-0.819325686,0,301601,2768912,,0.500575972,-1.642077109,-0.438451903,25.0274194,121.5113138
PU-3677,新北市,林口區,民有街,-0.778003956,,7,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.666666667,0.243535563,0.762552757,1,287583,2774313,,-0.192224835,0.6222278,0.434822284,25.07659323,121.3725597
PU-3678,台北市,內湖區,行善路,-0.219608177,,6,15,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.5,-0.40396902,0.66677496,1,308740,2772506,,-0.588555553,-0.993670277,-0.438451903,25.05960538,121.5822046
PU-3679,台中市,南屯區,大墩六街,1.947089538,,13,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.666666667,3.118524856,1.066878981,1,213886,2670893,,2.493262326,2.125507849,2.202722105,24.14288334,120.64465
PU-3680,高雄市,楠梓區,惠民路,-0.636326109,,3,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.25,-0.084525765,-0.487193005,1,177364,2513838,,-0.333104705,-0.087607047,-0.005017526,22.72348965,120.2928858
PU-3681,新北市,林口區,三民路,-0.364121985,,4,26,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.75,0.111391771,0.626610078,1,286275,2773451,,-0.191376161,-0.734307545,0.68249907,25.06884297,121.359571
PU-3682,新北市,三重區,大同北路,-0.787016542,,12,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.41666667,-0.67285291,-0.819325686,0,299754,2773079,,-0.720665793,-0.232645417,-0.438451903,25.06510087,121.4931629
PU-3683,新北市,中和區,中原二街,1.136004887,,9,23,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8,0.781877883,0.889226616,2,299010,2767211,,0.382044515,0.745083832,-0.438451903,25.01214882,121.48558
PU-3684,台中市,西屯區,西苑一街,-0.281037961,,14,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.583333333,-0.616548164,0.742470316,1,213428,2675313,,-0.901433337,-1.10799464,0.449768297,24.18278188,120.6400317
PU-3685,高雄市,前鎮區,鄭和南路,-0.993993578,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.66666667,-0.529792892,-0.31880946,1,179566,2500818,,-0.639475988,-1.188192327,-0.288991773,22.60600633,120.3149052
PU-3686,新北市,永和區,竹林路,-0.253519533,,7,14,住家用,鋼骨造,住宅大樓(11層含以上有電梯),16.75,0.323970915,1.068423784,1,302242,2767411,,0.264644623,1.470275683,-0.438451903,25.01384641,121.5176085
PU-3687,新北市,新莊區,中港三街,0.440473603,,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),34.08333333,-0.432695931,-0.819325686,0,295472,2770971,,0.230980558,-0.239470752,-0.438451903,25.04620468,121.4506511
PU-3688,台南市,北區,文賢路,0.673863524,,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),37.58333333,0.723849522,-0.819325686,0,167309,2545393,,1.697489085,-1.089224968,-0.438451903,23.0079682,120.1933265
PU-3689,台北市,士林區,葫蘆街,0.413772316,,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),25.83333333,-0.603333785,-0.819325686,0,301350,2775003,,-0.690396423,-0.275303761,1.361475089,25.08241723,121.5090539
PU-3690,台北市,信義區,忠孝東路五段,-1.136801004,,12,17,商業用,鋼骨造,住宅大樓(11層含以上有電梯),28.91666667,-0.609079167,0.770276773,1,308275,2770385,,-0.39279477,-1.642077109,-0.438451903,25.04047528,121.5775062
PU-3691,新北市,新店區,國校路,-0.162696702,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.33333333,-0.070736847,-0.819325686,0,304444,2760661,,0.409767863,-0.956130934,-0.071207013,24.95282986,121.5391591
PU-3692,高雄市,左營區,文直路,-0.438385692,,7,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.833333333,-0.281592377,0.17861716,1,178116,2508225,,-0.675686075,-1.10799464,1.653989914,22.67283421,120.3004636
PU-3693,新北市,中和區,水源路,-0.951285938,,17,26,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6,-0.652744072,-0.819325686,0,301293,2766148,,-1.131423968,-0.855457242,1.489583771,25.00247646,121.5081593
PU-3694,新北市,中和區,華新街,0.452009713,,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),44.83333333,-0.86762137,-0.819325686,0,301184,2764249,,-0.243993943,-1.642077109,-0.438451903,24.9853359,121.5070091
PU-3695,桃園市,龜山區,文二一街,-0.459391025,,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),18.08333333,-0.583799485,2.261011829,2,286698,2772528,,-0.621936727,-1.007320947,-0.438451903,25.0604998,121.3637393
PU-3696,新北市,永和區,永利路,-1.153936933,,10,11,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),22.66666667,-0.968740098,-0.819325686,0,302228,2766368,,-1.045990794,-0.84521924,-0.438451903,25.00443069,121.5174303
PU-3697,台南市,北區,開元路,-0.865149652,,16,24,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.083333333,0.023487422,0.70076063,1,170631,2545678,,-0.278789574,0.593220126,-0.133126209,23.01070349,120.2257165
PU-3698,新北市,中和區,忠孝街,-0.273010752,,2,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11,-0.17702642,0.773366379,1,301470,2763842,,-0.483602879,-0.246296087,0.733742544,24.98165181,121.5098269
PU-3699,高雄市,三民區,明賢街,-0.998848358,,27,27,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.33333333,0.364763129,0.842882521,1,179361,2506981,,0.384590537,0.912304541,-0.438451903,22.66165277,120.3126345
PU-3700,新北市,汐止區,仁愛路,-0.08852913,,6,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),20.16666667,-0.024199251,0.190975585,1,316725,2772948,,-0.162521247,1.949755471,-0.438451903,25.06326427,121.6613659
PU-3701,高雄市,三民區,大昌二路,0.468833206,,4,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),42.08333333,-0.580352256,-0.819325686,0,181343,2504468,,0.223342493,-1.642077109,-0.438451903,22.63904066,120.3320295
PU-3702,新竹縣,竹北市,嘉興二街,-0.255730621,,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.833333333,-0.198284334,0.493757006,1,253401,2746142,,-0.612318423,-0.930535928,1.071095408,24.82271672,121.0336452
PU-3703,高雄市,鳳山區,瑞興路,-0.109053792,,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26,0.071748633,-0.498006628,1,184863,2503383,,0.145830275,0.362865068,-0.267640326,22.62938146,120.3663192
PU-3704,高雄市,仁武區,京吉二路,0.138251561,,9,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.166666667,1.01628948,0.30065661,1,182269,2509369,,0.366768385,2.285903224,-0.438451903,22.68333651,120.3408268
PU-3705,新竹市,新竹市,中山路,-0.535961954,,5,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28.33333333,0.20906327,-0.819325686,0,245316,2743045,,0.544424124,0.211001362,0.001387908,24.79475172,120.9536729
PU-3706,台北市,萬華區,西園路二段,0.401755535,,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),36,-0.317213747,-0.819325686,0,299738,2768702,,-0.26266477,0.864527195,-0.438451903,25.02558587,121.4928464
PU-3707,高雄市,楠梓區,藍田路,-0.164499219,,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7,-0.131063361,0.062756922,1,176299,2514306,,-0.480773966,0.217826698,-0.438451903,22.72766966,120.2824966
PU-3708,台中市,南屯區,五權西路二段,0.241427643,,14,29,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),6.25,2.893880409,1.935058361,2,214288,2670579,,2.505143761,1.373014658,1.677476506,24.14005731,120.6486133
PU-3709,桃園市,平鎮區,復旦路,-0.089442405,,2,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),16.83333333,-0.008686719,0.42733047,1,270591,2759922,,-0.170725095,-0.348676113,-0.16515338,24.94699402,121.2039048
PU-3710,桃園市,桃園區,幸福路,-0.524089374,,15,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2,0.090133856,0.498391415,1,280524,2769058,,-0.15658053,0.134216343,-0.438451903,25.02930922,121.3024684
PU-3711,台北市,南港區,玉成街,0.426221701,,11,17,住家用,其他,住宅大樓(11層含以上有電梯),16.91666667,1.597722166,1.068423784,1,308745,2771199,,1.493241562,0.639291138,-0.090423315,25.04780578,121.5821984
PU-3712,新竹縣,竹北市,自強北路,1.094739262,,12,20,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5.25,1.075466917,3.133825618,2,253447,2746579,,0.875689843,-0.713831539,1.143690328,24.82666212,121.0341013
PU-3713,台中市,西區,五權西四街,-0.957053993,,8,29,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.08333333,1.257595536,-0.150425915,1,215744,2670446,,0.968761082,2.391695917,0.157253472,24.13888872,120.6629425
PU-3714,高雄市,鼓山區,美術南二路,-0.193675964,,9,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.33333333,0.333738065,-0.042289693,1,176453,2505752,,0.092363819,-0.218994747,0.193550932,22.6504305,120.2843969
PU-3715,新北市,板橋區,金門街,-0.814775306,,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.91666667,-0.795804091,-0.819325686,0,293845,2765070,,-0.986300728,-1.119938976,0.379308522,24.9929779,121.4343396
PU-3716,新北市,中和區,景平路,-1.276003395,,10,29,住家用,鋼骨造,住宅大樓(11層含以上有電梯),21.5,-0.861301449,0.065846528,1,301945,2765061,,-0.777809836,-1.642077109,-0.071207013,24.99264079,121.5145775
PU-3717,台北市,大安區,信義路四段,-0.819341683,商,11,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),39,0.472201778,-0.819325686,0,305851,2769539,,0.909636799,0.342389063,-0.169423669,25.03292909,121.553451
PU-3718,桃園市,新屋區,中華路,0.239817394,農,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),26.58333333,-0.716517816,-0.819325686,0,260881,2764014,,-0.767625749,-0.459587808,-0.438451903,24.98403883,121.1077828
PU-3719,台北市,松山區,敦化南路一段,0.411128624,,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.25,0.544593595,-0.819325686,0,305176,2770926,,1.38234817,2.074317836,-0.438451903,25.04547557,121.5468179
PU-3720,台南市,永康區,中華路,-0.77944597,,8,16,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),32.66666667,-0.132212438,-0.819325686,0,171693,2545013,,-0.015983551,-1.642077109,-0.438451903,23.00474892,120.2361099
PU-3721,高雄市,楠梓區,裕昌街,-1.019276885,,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),7.916666667,-0.455102922,-0.819325686,0,176860,2513110,,-0.578088575,-1.181366992,-0.438451903,22.71689378,120.2880137
PU-3722,桃園市,中壢區,高鐵站前東路一段,-0.118450915,,10,17,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.416666667,0.431984102,0.631244488,1,271993,2767112,,0.061528666,-0.24288342,0.528768651,25.01188815,121.2179026
PU-3723,台北市,文山區,萬安街,0.163871338,,5,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),27.33333333,-0.443037619,0.431964879,1,307642,2766086,,-0.371295031,-0.295779766,-0.135261354,25.00168856,121.5710538
PU-3724,台北市,北投區,榮華三路,1.092696409,,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),52.08333333,0.115413538,-0.819325686,0,302590,2778556,,1.124634191,-0.246296087,-0.438451903,25.11445064,121.5214821
PU-3725,台中市,西屯區,國安一路,-0.424590427,,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.08333333,0.081515783,0.262036531,1,210808,2676115,,-0.051062073,-0.502246152,0.817013187,24.18996019,120.6142224
PU-3726,桃園市,蘆竹區,中山路,-0.906919983,,3,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.75,-0.675151063,1.136395123,1,280263,2771650,,-0.749237815,0.081319996,-0.438451903,25.05271558,121.299939
PU-3727,台北市,信義區,松仁路,1.201760713,,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),50.66666667,-1.176722936,-0.819325686,0,307361,2768606,,-0.747540467,-1.642077109,-0.438451903,25.02444958,121.5683748
PU-3728,新北市,中和區,圓通路,-0.319924265,,2,12,集合住宅,其他,住宅大樓(11層含以上有電梯),10.33333333,0.19929612,0.107556214,1,299907,2765011,,-0.023904508,-0.070543709,-0.030639263,24.99225784,121.4943875
PU-3729,新北市,永和區,竹林路,-0.276856122,,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35,-1.03596107,-0.819325686,0,302320,2767127,,-1.118693859,-0.737720212,1.707368532,25.01127977,121.5183705
PU-3730,桃園市,中壢區,領航南路四段,-0.371620457,,6,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.25,-0.660213069,0.546280313,1,272265,2767545,,-0.809493663,-0.99025761,-0.438451903,25.01579343,121.2206044
