ID,縣市,鄉鎮市區,路名,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,備註,主建物面積,陽台面積,附屬建物面積,單價
TR-4278,新竹縣,竹北市,嘉興路,-0.09629197,None,5,9,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.91666667,0.068301404,-0.819325686,1,252952,2745731,,-0.294065704,0.192231691,-0.438451903,1.161154325
TR-4279,新北市,三重區,仁義街,-0.27704839,None,9,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.58333333,-0.060395159,0.306835822,1,299863,2775393,,-0.3755384,-0.278716429,0.430551995,2.285444111
TR-4280,台北市,松山區,撫遠街,1.443298011,None,2,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),47.41666667,0.120584382,-0.819325686,0,307255,2772718,,1.008082974,0.507903438,-0.438451903,3.198929562
TR-4281,新北市,汐止區,龍安路,-0.67850501,None,8,24,商業用,鋼骨造,住宅大樓(11層含以上有電梯),28.91666667,0.832437247,0.249678105,1,316083,2772972,,0.629574407,2.110150846,-0.222802287,1.489072179
TR-4282,新北市,新莊區,西盛街,-0.48938491,None,13,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.91666667,-0.125892517,-0.819325686,0,293315,2767787,,0.086988884,0.308262387,0.007793342,1.770144626
TR-4283,高雄市,鼓山區,河西一路,1.511409126,None,7,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.25,2.609483986,2.330527971,2,176436,2505539,,2.196792238,1.320118311,0.09746942,1.479703098
TR-4284,新北市,三重區,龍門路,-0.93881252,None,3,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),22.08333333,-1.048600911,-0.819325686,0,300616,2774132,,-1.092384968,-0.701887203,-0.438451903,1.816990033
TR-4285,新北市,林口區,佳林路,0.048173771,住,5,11,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.833333333,-0.537836427,-0.819325686,0,288954,2774497,,-0.829861837,-1.024384285,0.870391805,1.465649475
TR-4286,新竹縣,竹北市,興隆路三段,-0.046037792,None,12,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.41666667,0.525633833,0.439688895,1,252266,2744718,,0.170158928,0.030129983,1.762882294,1.79356733
TR-4287,台中市,西屯區,國安一路,-1.348632819,None,17,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.16666667,-0.496469674,-0.170508356,1,210690,2676205,,-0.866920598,-0.147328729,0.515957783,1.816990033
TR-4288,新北市,蘆洲區,長安街,-0.553674689,None,6,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),24.83333333,-0.534389197,-0.819325686,0,296903,2774708,,-0.580917488,-0.077369044,-0.216396853,2.144907888
TR-4289,桃園市,平鎮區,振興西路,0.055311739,None,2,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.83333333,2.329109331,-0.819325686,0,271704,2759795,露台103.92㎡、花台1.76㎡,0.670310755,0.371396737,22.1257574,0.997195398
TR-4290,台中市,北屯區,中清路二段,0.071846829,None,12,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.33333333,0.042447184,0.337731886,1,215642,2676332,,-0.224191552,-0.178042737,0.276821575,1.629608402
TR-4291,台北市,信義區,信義路五段,0.133949554,住,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.33333333,-0.618271779,-0.819325686,0,307457,2769055,,-0.173554008,0.379928405,-0.438451903,2.753898188
TR-4292,高雄市,鼓山區,明倫路,-0.915235595,None,5,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.91666667,0.171718285,-0.025296858,1,177883,2507307,,-0.317262791,1.258690296,0.012063631,1.465649475
TR-4293,高雄市,仁武區,霞海中街,-0.477271995,None,12,13,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3.333333333,-0.428099625,0.805807245,1,180579,2509937,,-0.69181088,-0.143916061,-0.438451903,1.442226772
TR-4294,桃園市,蘆竹區,奉化路,-0.129338118,None,10,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.5,-0.205753331,1.074602997,1,279258,2770046,,-0.354321552,0.026717316,-0.190775116,1.254845141
TR-4295,新北市,三峽區,學勤路,-0.838256096,None,6,19,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),14.08333333,-0.423503319,-0.819325686,0,288075,2759938,,-0.516984053,-0.867401579,-0.438451903,1.770144626
TR-4296,新北市,永和區,中山路一段,-0.078242765,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.16666667,-0.470615454,-0.819325686,0,301740,2767029,,0.217967558,-0.53296016,-0.438451903,2.051217072
TR-4297,台北市,北投區,中華街,1.303542848,None,5,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.5,0.454965631,-0.819325686,0,300599,2781601,,1.391117801,1.480513685,-0.438451903,1.770144626
TR-4298,新北市,樹林區,學成路,0.381327007,None,15,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.5,1.085234067,1.119402288,2,288861,2759965,,0.852775647,0.24171537,0.349416496,2.168330591
TR-4299,新北市,汐止區,湖前街,-0.062596916,None,20,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.91666667,-0.975060018,-0.819325686,0,313791,2774470,,-1.198469207,-0.882758582,-0.438451903,1.746721922
TR-4300,新北市,三重區,中正北路,-0.811386574,None,18,22,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.333333333,-0.664809375,1.097775044,1,299087,2773000,,-0.900867554,-0.937361263,0.155118327,2.566516557
TR-4301,桃園市,中壢區,永福路,-0.609096083,None,9,11,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.66666667,-0.395925484,-0.819325686,0,275452,2761741,,-0.270585726,-0.005703026,-0.109639617,0.880081879
TR-4302,台中市,南屯區,公益路二段,0.281155121,None,8,21,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.75,2.694515644,0.421151257,2,214702,2671761,,2.125503629,2.362688243,0.697445083,1.67645381
TR-4303,台北市,大安區,通化街,0.410167282,None,4,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),38.66666667,0.090133856,-0.819325686,0,305721,2768941,,0.570450124,-0.014234695,-0.438451903,3.55027012
TR-4304,桃園市,龍潭區,中豐路,0.312470852,其他,3,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),5,-0.414885246,0.570997164,1,271247,2752855,,-0.615147336,-0.582443839,-0.438451903,1.301690548
TR-4305,新北市,中和區,水源路,0.009792172,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),41.16666667,-0.738924806,-0.819325686,0,301243,2766346,,-0.479925292,1.047104908,-0.438451903,1.891942686
TR-4306,新北市,淡水區,濱海路三段,1.66702644,None,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),7.25,0.881847534,0.623520472,1,292967,2787323,,0.703409038,-0.671173195,1.468232324,1.114308917
TR-4307,新北市,汐止區,湖前街,1.235455767,None,12,25,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),21.75,-0.046031704,0.906219451,1,313758,2774433,,-0.437491596,0.644410139,-0.438451903,1.37195866
TR-4308,台北市,中山區,中山北路二段,0.674656631,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),48.16666667,-0.756735492,-0.819325686,0,302666,2771836,,-0.063226399,-1.642077109,-0.438451903,3.503424712
TR-4309,桃園市,桃園區,中山路,-0.733613967,None,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),40.33333333,-0.571159644,-0.819325686,0,280291,2764891,,-0.401281509,-1.642077109,-0.438451903,1.020618102
TR-4310,新北市,土城區,中央路二段,0.594696971,None,3,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),42.16666667,-0.744670189,-0.819325686,0,294428,2762910,,-0.366485879,0.30484972,-0.438451903,1.606185699
TR-4311,新北市,三重區,重新路四段,-1.438806744,None,14,19,商業用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.33333333,-1.147421487,-0.819325686,0,299178,2772191,,-1.193377164,-1.642077109,-0.438451903,2.613361965
TR-4312,宜蘭縣,羅東鎮,四育路,1.235191398,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),28.08333333,-0.035690015,-0.819325686,0,327053,2730547,,0.355452732,0.524966776,-0.438451903,0.856659175
TR-4313,高雄市,苓雅區,身修路,-0.263565562,None,4,15,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),0.083333333,0.384871967,0.394889603,1,181101,2503629,,-0.168461965,1.009565566,-0.438451903,1.470334016
TR-4314,台中市,北區,健行路,0.24012983,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),39.5,-0.729157657,-0.819325686,0,216961,2672711,,-0.203823378,-0.526134825,-0.438451903,0.997195398
TR-4315,台北市,松山區,南京東路四段,-0.479627284,None,2,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),14.66666667,-0.904391816,-0.043834496,1,305842,2771539,,-1.089556055,-1.218906335,-0.16515338,4.791673425
TR-4316,新北市,板橋區,吳鳳路,-0.5723728,None,8,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.25,-0.02764648,-0.172053159,1,297172,2769216,,-0.240882139,-0.986844942,1.346529076,2.753898188
TR-4317,台北市,信義區,永吉路,-0.014265423,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.58333333,-0.390180102,-0.819325686,0,307800,2770776,,-0.028996551,-0.140503394,-0.252694313,3.175506858
TR-4318,新北市,板橋區,國光路,-0.172766765,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),32.16666667,-0.5659888,-0.819325686,0,296441,2767913,,-0.165915943,-0.50565882,-0.438451903,1.934103553
TR-4319,台北市,大安區,濟南路三段,0.529253581,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),42.5,0.67903554,-0.819325686,0,304150,2770390,,1.518135997,2.289315891,-0.438451903,3.878187974
TR-4320,台北市,大安區,四維路,1.347163763,None,3,4,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),45.41666667,-0.210349637,-0.819325686,0,305256,2769937,,0.436359646,0.709250823,-0.438451903,3.971878789
TR-4321,新北市,永和區,保福路二段,-1.054221685,None,9,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.41666667,-0.350536964,-0.819325686,0,301602,2767094,,-0.256441161,0.60857713,-0.438451903,2.332289519
TR-4322,新北市,汐止區,康寧街,-0.146329846,None,7,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.58333333,0.002229508,-0.819325686,0,312666,2773492,,0.023904123,0.059137657,1.615557309,1.887258145
TR-4323,台中市,西屯區,文心路三段,-1.135983862,None,9,18,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),12.58333333,-0.705027051,-0.819325686,0,214502,2673155,,-0.903696467,-0.466413143,-0.438451903,1.770144626
TR-4324,桃園市,桃園區,寶山街,0.635337724,None,2,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),26.58333333,-0.316639209,0.581810786,1,282255,2767340,,-0.055588334,0.021598314,-0.250559168,1.058094428
TR-4325,新北市,中和區,景新街,0.171201575,None,4,4,住家用,加強磚造,公寓(5樓含以下無電梯),44.83333333,-0.755586415,-0.819325686,0,301474,2765197,,-0.562529553,1.378133659,-0.438451903,2.027794368
TR-4326,高雄市,三民區,愛國路,-0.563888953,None,6,19,其他,鋼筋混凝土造,住宅大樓(11層含以上有電梯),2.166666667,-0.093143838,0.906219451,1,179908,2505908,,-0.537352227,0.231477368,-0.030639263,1.465649475
TR-4327,新北市,汐止區,大同路二段,-1.015359415,None,10,16,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),26.75,-0.352835117,-0.819325686,0,316233,2773278,,-0.529714162,-0.275303761,-0.438451903,1.746721922
TR-4328,新北市,林口區,民族路,0.212467201,None,2,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),13.33333333,0.571022353,0.537011494,1,286740,2773990,,0.347248885,0.44988809,0.039820512,1.629608402
TR-4329,新北市,泰山區,泰林路二段,0.370055267,None,3,4,住家用,加強磚造,公寓(5樓含以下無電梯),53.08333333,-0.781440635,-0.819325686,0,293042,2773001,,-0.103679856,-1.642077109,-0.438451903,1.06746351
TR-4330,台北市,信義區,永吉路,0.286803008,None,2,8,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),10.33333333,0.569873277,0.234230074,1,307378,2770827,,-0.257572726,0.117153005,1.818396057,3.480002008
TR-4331,新北市,蘆洲區,永樂街,-0.778460594,None,13,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.5,-0.138532358,-0.819325686,0,296111,2775707,,-0.501990814,-0.59609451,8.18326244,1.816990033
TR-4332,苗栗縣,竹南鎮,民華街,0.378491047,None,7,14,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.333333333,0.172867361,2.366058444,2,238270,2731466,,0.042292058,-0.128559057,-0.438451903,1.418804068
TR-4333,新北市,蘆洲區,三民路,0.37635206,None,6,22,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),15.75,2.707155485,0.668319764,1,297877,2775162,,2.5006175,3.359187163,-0.438451903,2.425980334
TR-4334,新北市,樹林區,千歲街,0.34794439,None,4,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),35.91666667,-0.298253986,-0.819325686,0,292927,2765421,,0.331406972,0.47718943,-0.438451903,1.278267844
TR-4335,桃園市,蘆竹區,中正路,-0.741953613,None,13,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),18.33333333,0.132649685,0.124549049,1,279543,2770845,,-0.243711052,1.171667274,0.979284185,1.67645381
TR-4336,台中市,北屯區,崇德路三段,0.479167638,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),11.25,1.700564509,1.882535053,2,218058,2675704,,1.439775105,0.287786382,0.530903796,1.606185699
TR-4337,台南市,永康區,東橋十二街,-0.365371731,None,7,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),4.916666667,-0.601035632,0.316104641,1,171546,2547298,,-0.703692314,-0.96295627,-0.438451903,1.559340291
TR-4338,新北市,新莊區,思源路,0.247988805,None,9,21,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.166666667,0.802561259,0.878412994,1,296495,2771594,,0.307078319,0.42258675,1.342258786,2.566516557
TR-4339,高雄市,鼓山區,美術東四路,-0.535577417,None,14,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),16.16666667,-0.263207154,-0.096357804,1,177037,2506209,,-0.509345988,-0.302605102,0.144442603,1.723299218
TR-4340,台北市,中山區,民權東路二段,-1.326521942,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),42,-1.496740729,-0.819325686,0,303283,2772828,,-1.538504556,-1.138708648,-0.438451903,2.988125227
TR-4341,台南市,永康區,永埔街,0.063723485,None,2,6,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),28,-0.591268482,0.262036531,1,174024,2547679,,-0.452484835,-1.201842997,-0.438451903,0.964403613
TR-4342,新北市,淡水區,新市一路三段,0.614092055,None,5,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),8.583333333,0.835309938,0.652871732,1,294986,2786252,,0.810624843,-0.010822027,-0.438451903,1.535917587
TR-4343,新北市,中和區,安平路,-0.630389819,None,12,14,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),23.33333333,0.013720272,1.635366546,2,301690,2765718,,0.137626427,0.455007091,-0.438451903,3.222352266
TR-4344,新北市,中和區,中原街,2.501303477,None,17,23,集合住宅,其他,住宅大樓(11層含以上有電梯),5.916666667,2.210179917,2.412402539,2,299005,2767151,,1.980946172,1.495870689,-0.438451903,2.51967115
TR-4345,基隆市,中正區,中船路,-1.159993391,None,6,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),28.08333333,-1.252561982,-0.819325686,0,325730,2781261,,-1.350098947,-0.904940921,-0.438451903,0.955034531
TR-4346,新北市,中和區,中山路二段,0.113689261,None,3,5,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.08333333,-0.332151741,-0.819325686,0,300541,2766233,,0.627311277,-1.642077109,-0.438451903,1.816990033
TR-4347,新北市,汐止區,汐萬路一段,-0.749043514,None,8,10,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),10.66666667,-0.797527706,-0.819325686,0,315804,2773919,,-1.115016272,-1.155771985,0.949392159,1.489072179
TR-4348,桃園市,中壢區,興仁路二段,0.107440535,None,5,12,集合住宅,鋼筋混凝土造,住宅大樓(11層含以上有電梯),9.25,-0.106932756,0.674498976,1,276649,2761162,,-0.21513903,-0.183161738,-0.438451903,1.348535956
TR-4349,桃園市,桃園區,大有路,-0.164619387,None,5,12,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),19.75,0.454965631,0.572541967,1,282198,2767093,,0.475964428,0.460126092,0.003523052,1.348535956
TR-4350,桃園市,中壢區,福州二街,0.620244647,None,6,7,住家用,鋼筋混凝土造,華廈(10層含以下有電梯),31,0.612389106,0.421151257,1,273612,2762258,,1.262685148,-0.068837375,-0.438451903,1.104939836
TR-4351,台北市,內湖區,民權東路六段,-0.762045671,None,8,15,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),3,0.093006548,1.097775044,1,309760,2773395,,-0.279355357,-0.225820082,-0.002882382,3.784497158
TR-4352,新北市,汐止區,大同路二段,-1.34735904,None,9,24,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),27.58333333,-1.101458428,-0.819325686,0,315896,2773305,,-1.028168642,0.074494661,-0.438451903,2.285444111
TR-4353,新北市,五股區,成泰路一段,-0.439611404,None,13,17,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),29.16666667,-0.010984872,0.774911182,1,293708,2774339,,0.265776189,0.29119905,0.167929195,1.395381364
TR-4354,台北市,南港區,中南街,-0.064856071,None,4,4,住家用,鋼筋混凝土造,公寓(5樓含以下無電梯),43.83333333,-1.132483493,-0.819325686,0,312130,2771675,,-0.891815032,-0.336731777,-0.438451903,2.753898188
TR-4355,新北市,蘆洲區,集賢路,-0.103790442,None,4,13,住家用,鋼筋混凝土造,住宅大樓(11層含以上有電梯),20.91666667,-0.116699906,0.343911098,1,298538,2775438,,-0.010608617,-0.039829701,-0.438451903,2.004371664
TR-4356,高雄市,三民區,九如一路,0.314802108,None,3,5,其他,鋼筋混凝土造,公寓(5樓含以下無電梯),38,-0.441888543,-0.819325686,0,182393,2504261,,0.197882275,-0.128559057,-0.438451903,0.940980909
